age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21,Private,402124,Associate degree,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,198660,High school,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
34,Self-emp-inc,223267,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,78,United-States,<=50K
22,Self-emp-not-inc,249046,Some college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
45,Self-emp-not-inc,127948,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,154785,Some college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,China,<=50K
28,Private,248404,Some college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
31,Private,137978,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,144778,High school,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30,Private,133250,Some college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,402771,Associate degree,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,23,United-States,<=50K
21,Private,116234,Some college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,<=50K
25,Local-gov,262818,Bachelor's degree,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,Guatemala,<=50K
47,Private,138342,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,123374,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
23,Private,202373,High school,9,Never-married,Sales,Own-child,Black,Male,0,0,20,United-States,<=50K
54,Self-emp-not-inc,180522,High school,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K
24,Local-gov,140647,High school,9,Never-married,Other-service,Own-child,Black,Male,0,0,36,United-States,<=50K
29,Private,140927,Bachelor's degree,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,114055,Associate degree,11,Never-married,Prof-specialty,Unmarried,White,Female,3325,0,40,United-States,<=50K
46,Private,114222,Associate degree,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Self-emp-inc,51089,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
46,Private,37353,Some college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
36,Local-gov,379672,Associate degree,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,<=50K
64,Private,130727,High school,9,Widowed,Adm-clerical,Not-in-family,White,Female,2174,0,37,United-States,<=50K
51,Private,172046,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
57,Private,228764,Associate degree,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
21,Private,376393,High school,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
53,Private,185283,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
61,Self-emp-not-inc,195789,Master's degree,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
50,Private,243115,High school,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
74,Private,147558,Some college,10,Divorced,Sales,Not-in-family,White,Female,7262,0,30,United-States,>50K
22,State-gov,62865,Some college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
25,Self-emp-not-inc,275197,High school,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
63,Self-emp-not-inc,124015,Master's degree,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Self-emp-inc,282951,Some college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,105253,Master's degree,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
35,Self-emp-not-inc,263081,Some college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,84,United-States,<=50K
54,Private,96062,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,44942,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,48,United-States,>50K
37,Federal-gov,127879,Some college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Private,109633,High school,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,109404,Bachelor's degree,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
56,Private,126677,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,>50K
52,Private,101113,High school,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,66,United-States,>50K
40,Private,117523,Bachelor's degree,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Columbia,<=50K
29,Private,183523,Master's degree,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
46,Self-emp-not-inc,311231,High school,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,459556,Associate degree,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,<=50K
37,Private,95551,Some college,10,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
36,Private,126675,Bachelor's degree,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
32,Private,200246,Some college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
53,Private,108435,High school,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Italy,<=50K
18,Private,141332,Lower education,7,Never-married,Sales,Own-child,Black,Male,0,0,8,United-States,<=50K
48,Private,117310,High school,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
26,Private,182380,High school,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,123807,High school,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,109539,High school,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Local-gov,38455,Some college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,10,United-States,<=50K
56,Private,294209,High school,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
29,Private,285294,Associate degree,12,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
29,Private,168221,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,288907,High school,9,Divorced,Craft-repair,Not-in-family,White,Male,4787,0,40,United-States,>50K
26,Private,391349,Bachelor's degree,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
32,Private,170276,Bachelor's degree,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,>50K
33,Private,117963,High school,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,55,United-States,<=50K
54,Local-gov,68015,Master's degree,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
33,Private,181091,High school,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,<=50K
44,Self-emp-not-inc,53956,Some college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,57,United-States,<=50K
47,Federal-gov,198223,High school,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
90,Self-emp-not-inc,83601,Professional school,15,Widowed,Prof-specialty,Not-in-family,White,Male,1086,0,60,United-States,<=50K
26,Self-emp-not-inc,201579,Lower education,3,Never-married,Prof-specialty,Unmarried,White,Male,0,0,14,Mexico,<=50K
44,Private,137367,High school,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Thailand,<=50K
33,Private,227325,Associate degree,12,Never-married,Other-service,Not-in-family,White,Male,0,0,60,Scotland,<=50K
28,Private,129814,Some college,10,Separated,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K
26,Private,193050,Some college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,<=50K
33,Private,204557,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,165743,Lower education,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,48935,Some college,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,30,United-States,<=50K
70,Private,177906,Some college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6514,0,40,United-States,>50K
18,Private,93985,Some college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
65,Local-gov,172646,Lower education,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,145409,Lower education,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
48,Private,548568,Master's degree,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
47,Private,117849,High school,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,320425,Some college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
25,Private,158734,High school,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
59,Private,168416,High school,9,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,36,Poland,<=50K
63,Self-emp-not-inc,33487,Lower education,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K
34,Private,205072,High school,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Private,210525,Bachelor's degree,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,32948,Bachelor's degree,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
48,Self-emp-inc,196689,Bachelor's degree,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
61,Private,87032,High school,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Self-emp-inc,325159,Associate degree,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,52131,Some college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,266439,Associate degree,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,<=50K
22,Private,61850,Master's degree,14,Never-married,Sales,Other-relative,White,Female,0,0,21,United-States,<=50K
19,Private,163015,Some college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,20,United-States,<=50K
25,Private,225135,High school,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Self-emp-inc,109001,Bachelor's degree,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,60,United-States,<=50K
33,Private,45796,High school,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
29,Private,214987,Some college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,2174,0,40,United-States,<=50K
19,Private,311974,High school,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,<=50K
48,Private,77404,Some college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
43,Private,153132,Some college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,64631,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
63,Private,151364,High school,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,<=50K
25,Private,87487,Bachelor's degree,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
41,Self-emp-not-inc,200479,Associate degree,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
66,Private,30740,High school,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,15,United-States,<=50K
59,Private,153484,Some college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29,Local-gov,214385,Master's degree,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,35,United-States,<=50K
44,Self-emp-not-inc,92162,High school,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,210945,Lower education,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,63105,High school,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,>50K
44,Private,185602,Associate degree,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Self-emp-inc,329980,Bachelor's degree,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
70,Local-gov,111712,High school,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,22,United-States,<=50K
25,Local-gov,48317,Bachelor's degree,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
42,Private,84661,Some college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
47,Private,121622,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
21,Private,37514,Some college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
72,Private,174993,Some college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
56,Private,159472,Lower education,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
52,Local-gov,195635,High school,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,108282,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
63,Private,55946,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,123306,Some college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,284250,Some college,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
60,Private,113443,High school,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
23,Private,309178,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,69236,Some college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
34,Local-gov,182926,High school,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,126675,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Private,187693,Associate degree,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
56,Private,41100,Master's degree,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
53,State-gov,261839,Some college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,97197,Some college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
29,Private,260645,Some college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
56,Private,116878,Lower education,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,>50K
29,Private,199411,Associate degree,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Private,194813,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,177087,High school,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,2444,50,United-States,>50K
44,Self-emp-not-inc,242434,Bachelor's degree,13,Divorced,Sales,Not-in-family,White,Female,27828,0,60,United-States,>50K
27,Private,399123,High school,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,1719,40,United-States,<=50K
